[skip navigation]
[ASD Home][Lines Query][Levels Query][List of Spectra][Ground States and Ionization Energies][Bibliography][Help]	NIST Physical Measurement Laboratory
NIST Atomic Spectra Database Lines Data
Mn (all spectra): 3535 Lines of Data Found 

Example of how to reference these results:
Kramida, A., Ralchenko, Yu., Reader, J., and NIST ASD Team (2015). NIST Atomic Spectra Database (ver. 5.3), [Online]. Available: http://physics.nist.gov/asd [2016, September 1]. National Institute of Standards and Technology, Gaithersburg, MD. 
BibTex Citation (new window)
 
Wavelength range: 200 - 800 nm
Wavelength in: vacuum below 200 nm, air between 200 and 2000 nm, vacuum above 2000 nm 
Highest relative intensity: 27000
Query NIST Bibliographic Databases for
Mn (new window)
Mn Energy Levels
Mn Line Wavelengths and Classification
Mn Transition Probabilities
-----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
Spectrum  |                  Observed  |                    Ritz    |   Rel. |    Aki    | Acc. |          Ei           Ek          |             Lower level             |              Upper level              |  gi   gk  |   Type|         TP  |           Line  |
          |                 Wavelength |                 Wavelength |   Int. |    s^-1   |      |        (cm-1)       (cm-1)        |-------------------------------------|---------------------------------------|           |       |        Ref. |           Ref.  |
          |                  Air (nm)  |                  Air (nm)  |   (?)  |           |      |                                   | Conf.                | Term  | J    | Conf.                  | Term  | J    |           |       |             |                 |
Mn II     |                240.917     |                240.9164    |     12 |           |      |    39826.91     -     81322.46    | 3d5.(4D).4s          | b 3D  | 1    | 3d5.(a 2D).4p          | x 3P* | 1    |   3 - 3   |       |             |           L562  |
Mn II     |                241.0586    |                241.05880   |    100 |           |      |    29919.444    -     71390.488   | 3d5.(4P).4s          | a 5P  | 2    | 3d5.(4D).4p            | x 5P* | 3    |   5 - 7   |       |             |           L562  |
Mn II     |                241.0811    |                241.0807    |     12 |           |      |    48333.08     -     89800.35    | 3d5.(2H).4s          | b 3H  | 5    | 3d5.(b 2F).4p          | t 3F* | 4    |  11 - 9   |       |             |           L562  |
          |                            |                            |        |           |      |                                   |                      |       |      |                        |       |      |           |       |             |                 |
Mn II     |                241.2740    |                241.27395   |     60 |           |      |    29889.534    -     71323.60    | 3d5.(4P).4s          | a 5P  | 3    | 3d5.(4D).4p            | x 5P* | 2    |   7 - 5   |       |             |           L562  |
Mn II     |                241.364     |                            |     15 |           |      |                                   |                      |       |      |                        |       |      |           |       |             |           L562  |
Mn II     |                241.378     |                241.3804    |      0 |           |      |    66686.739    -    108102.54    | 3d5.(4G).4p          | z 5F* | 3    | 3d5.(4D).5s            | e 3D  | 3    |   7 - 7   |       |             |           L562  |
Mn II     |                241.408     |                            |      5 |           |      |                                   |                      |       |      |                        |       |      |           |       |             |           L562  |
Mn II     |                241.433     |                241.43243   |      8 |           |      |    39813.76     -     81220.63    | 3d5.(4D).4s          | b 3D  | 2    | 3d5.(a 2D).4p          | z 1F* | 3    |   5 - 7   |       |             |           L562  |
          |                            |                            |        |           |      |                                   |                      |       |      |                        |       |      |           |       |             |                 |
Mn II     |                241.465     |                241.4670    |     5* |           |      |    41204.38     -     82605.33    | 3d5.(2I).4s          | a 3I  | 5    | 3d5.(4F).4p            | x 5D* | 4    |  11 - 9   |       |             |           L562  |
Mn II     |                241.465     |                241.4687    |     5* |           |      |    53805.822    -     95206.47    | 3d6                  | e 3F  | 4    | 3d4.(5D).4s.4p.(3P*)   | w 5D* | 4    |   9 - 9   |       |             |           L562  |
Mn II     |                241.6347    |                241.63496   |     70 |           |      |    29951.434    -     71323.60    | 3d5.(4P).4s          | a 5P  | 1    | 3d5.(4D).4p            | x 5P* | 2    |   3 - 5   |       |             |           L562  |
Mn II     |                241.6712    |                            |     30 |           |      |                                   |                      |       |      |                        |       |      |           |       |             |           L562  |
Mn II     |                241.7941    |                241.79406   |     50 |           |      |    29919.444    -     71264.39    | 3d5.(4P).4s          | a 5P  | 2    | 3d5.(4D).4p            | x 5P* | 1    |   5 - 3   |       |             |           L562  |
