[skip navigation]
[ASD Home][Lines Query][Levels Query][List of Spectra][Ground States and Ionization Energies][Bibliography][Help]	NIST Physical Measurement Laboratory
NIST Atomic Spectra Database Lines Data
C (all spectra): 961 Lines of Data Found 

Example of how to reference these results:
Kramida, A., Ralchenko, Yu., Reader, J., and NIST ASD Team (2015). NIST Atomic Spectra Database (ver. 5.3), [Online]. Available: http://physics.nist.gov/asd [2016, September 1]. National Institute of Standards and Technology, Gaithersburg, MD. 
BibTex Citation (new window)
 
Wavelength range: 200 - 800 nm
Wavelength in: vacuum below 200 nm, air between 200 and 2000 nm, vacuum above 2000 nm 
Highest relative intensity: 1000
Query NIST Bibliographic Databases for
C (new window)
C Energy Levels
C Line Wavelengths and Classification
C Transition Probabilities
-----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
Spectrum  |               Observed  |                   Ritz    |  Rel. |    Aki    | Acc. |          Ei           Ek          |         Lower level          |             Upper level              |  gi   gk  |Type|               TP  |   Line  |
          |              Wavelength |                Wavelength |  Int. |    s^-1   |      |        (cm-1)       (cm-1)        |------------------------------|--------------------------------------|           |    |              Ref. |   Ref.  |
          |               Air (nm)  |                 Air (nm)  |  (?)  |           |      |                                   | Conf.           | Term | J   | Conf.                | Term   | J    |           |    |                   |         |
C III     |                         |                316.1897   |       | 4.75e+06  | B    |  308317.29      -   339934.72     | 1s2.2p.(2P*).3s | 3P*  | 2   | 1s2.2s.5s            | 3S     | 1    |   5 - 3   |    |           T5633LS |         |
C II      |                         |                316.5462   |       | 2.15e+07  | B    |  150461.58      -   182043.41     | 2p3             | 2D*  | 5/2 | 2s.2p.(3P*).3p       | 2P     | 3/2  |   6 - 4   |    |           T5109LS |         |
C II      |                         |                316.5974   |       | 2.39e+06  | B    |  150466.69      -   182043.41     | 2p3             | 2D*  | 3/2 | 2s.2p.(3P*).3p       | 2P     | 3/2  |   4 - 4   |    |           T5109LS |         |
C II      |                         |                316.7935   |       | 2.38e+07  | B    |  150466.69      -   182023.86     | 2p3             | 2D*  | 3/2 | 2s.2p.(3P*).3p       | 2P     | 1/2  |   4 - 2   |    |           T5109LS |         |
C III     |                         |                317.0010   |       | 2.26e+07  | B    |  311721.51      -   343258.03     | 1s2.2s.4s       | 1S   | 0   | 1s2.2s.5p            | 1P*    | 1    |   1 - 3   |    |             T5633 |         |
          |                         |                           |       |           |      |                                   |                 |      |     |                      |        |      |           |    |                   |         |
C III     |                         |                318.261    |       | 5.77e+06  | B    |  338514.33      -   369926        | 1s2.2s.5s       | 1S   | 0   | 1s2.2s.8p            | 1P*    | 1    |   1 - 3   |    |             T5633 |         |
C II      |                         |                318.350    |       | 2.40e+01  | B    |  110624.17      -   142027.1      | 2s.2p2          | 2P   | 1/2 | 2p3                  | 4S*    | 3/2  |   2 - 4   |    |             T7194 |         |
C II      |                         |                318.770    |       | 8.09e+01  | B    |  110665.56      -   142027.1      | 2s.2p2          | 2P   | 3/2 | 2p3                  | 4S*    | 3/2  |   4 - 4   |    |             T7194 |         |
C III     |                         |                325.8018   |       | 4.90e+06  | B    |  309457.17      -   340141.83     | 1s2.2s.4s       | 3S   | 1   | 1s2.2p.(2P*).3d      | 3P*    | 0    |   3 - 1   |    |           T5633LS |         |
C III     |                         |                325.9537   |       | 4.89e+06  | B    |  309457.17      -   340127.53     | 1s2.2s.4s       | 3S   | 1   | 1s2.2p.(2P*).3d      | 3P*    | 1    |   3 - 3   |    |           T5633LS |         |
          |                         |                           |       |           |      |                                   |                 |      |     |                      |        |      |           |    |                   |         |
C III     |                         |                326.2270   |       | 4.88e+06  | B    |  309457.17      -   340101.84     | 1s2.2s.4s       | 3S   | 1   | 1s2.2p.(2P*).3d      | 3P*    | 2    |   3 - 5   |    |           T5633LS |         |
C III     |                         |                328.883    |       | 5.23e+05  | B    |  340101.84      -   370499        | 1s2.2p.(2P*).3d | 3P*  | 2   | 1s2.2s.8d            | 3D     | 2    |   5 - 5   |    |           T5633LS |         |
C III     |                         |                328.883    |       | 5.81e+04  | C    |  340101.84      -   370499        | 1s2.2p.(2P*).3d | 3P*  | 2   | 1s2.2s.8d            | 3D     | 1    |   5 - 3   |    |           T5633LS |         |
C III     |                         |                328.883    |       | 2.09e+06  | B    |  340101.84      -   370499        | 1s2.2p.(2P*).3d | 3P*  | 2   | 1s2.2s.8d            | 3D     | 3    |   5 - 7   |    |           T5633LS |         |
C III     |                         |                329.162    |       | 8.70e+05  | B    |  340127.53      -   370499        | 1s2.2p.(2P*).3d | 3P*  | 1   | 1s2.2s.8d            | 3D     | 1    |   3 - 3   |    |           T5633LS |         |
          |                         |                           |       |           |      |                                   |                 |      |     |                      |        |      |           |    |                   |         |
C III     |                         |                329.162    |       | 1.57e+06  | B    |  340127.53      -   370499        | 1s2.2p.(2P*).3d | 3P*  | 1   | 1s2.2s.8d            | 3D     | 2    |   3 - 5   |    |           T5633LS |         |
C III     |                         |                329.317    |       | 1.16e+06  | B    |  340141.83      -   370499        | 1s2.2p.(2P*).3d | 3P*  | 0   | 1s2.2s.8d            | 3D     | 1    |   1 - 3   |    |           T5633LS |         |
C II      |                         |                329.8012   |       | 1.77e+04  | C    |  168123.74      -   198436.31     | 2s2.4d          | 2D   | 3/2 | 2s.2p.(3P*).3d       | 2D*    | 5/2  |   4 - 6   |    |           T5109LS |         |
C II      |                         |                329.8089   |       | 2.47e+05  | B    |  168124.45      -   198436.31     | 2s2.4d          | 2D   | 5/2 | 2s.2p.(3P*).3d       | 2D*    | 5/2  |   6 - 6   |    |           T5109LS |         |
C II      |                         |                329.9196   |       | 2.38e+05  | B    |  168123.74      -   198425.43     | 2s2.4d          | 2D   | 3/2 | 2s.2p.(3P*).3d       | 2D*    | 3/2  |   4 - 4   |    |           T5109LS |         |
          |                         |                           |       |           |      |                                   |                 |      |     |                      |        |      |           |    |                   |         |
C II      |                         |                329.9273   |       | 2.65e+04  | C    |  168124.45      -   198425.43     | 2s2.4d          | 2D   | 5/2 | 2s.2p.(3P*).3d       | 2D*    | 3/2  |   6 - 4   |    |           T5109LS |         |
C III     |                         |                335.7787   |       | 2.04e+05  | B    |  327278.27      -   357051.23     | 1s2.2p.(2P*).3p | 3S   | 1   | 1s2.2s.6p            | 3P*    | 2    |   3 - 5   |    |           T5633LS |         |
C III     |                         |                335.7907   |       | 2.04e+05  | B    |  327278.27      -   357050.17     | 1s2.2p.(2P*).3p | 3S   | 1   | 1s2.2s.6p            | 3P*    | 1    |   3 - 3   |    |           T5633LS |         |
C III     |                         |                335.7996   |       | 2.04e+05  | C    |  327278.27      -   357049.38     | 1s2.2p.(2P*).3p | 3S   | 1   | 1s2.2s.6p            | 3P*    | 0    |   3 - 1   |    |           T5633LS |         |
C II      |                         |                336.0890   |       | 1.13e+06  | B    |  145549.27      -   175294.75     | 2s2.3d          | 2D   | 3/2 | 2s2.5p               | 2P*    | 3/2  |   4 - 4   |    |           T5109LS |         |
          |                         |                           |       |           |      |                                   |                 |      |     |                      |        |      |           |    |                   |         |
C II      |                         |                336.1051   |       | 1.02e+07  | B    |  145550.70      -   175294.75     | 2s2.3d          | 2D   | 5/2 | 2s2.5p               | 2P*    | 3/2  |   6 - 4   |    |           T5109LS |         |
C II      |                         |                336.1721   |       | 1.13e+07  | B    |  145549.27      -   175287.39     | 2s2.3d          | 2D   | 3/2 | 2s2.5p               | 2P*    | 1/2  |   4 - 2   |    |           T5109LS |         |
C IV      |                         |                338.522    |       | 7.70e+06  | B    |  468784.0       -  [498315.7]     | 1s2.6s          | 2S   | 1/2 | 1s2.9p               | 2P*    | 3/2  |   2 - 4   |    |           T3225LS |         |
C IV      |                         |                338.535    |       | 7.70e+06  | B    |  468784.0       -  [498314.6]     | 1s2.6s          | 2S   | 1/2 | 1s2.9p               | 2P*    | 1/2  |   2 - 2   |    |           T3225LS |         |
C III     |                         |                349.824    |       | 7.07e+07  | B    |  381105.4       -   409683        | 1s2.2p.(2P*).4p | 1P   | 1   | 1s2.2p.(2P*).5d      | 1D*    | 2    |   3 - 5   |    |             T5633 |         |
          |                         |                           |       |           |      |                                   |                 |      |     |                      |        |      |           |    |                   |         |
C III     |                         |                350.6783   |       | 7.21e+08  | B    |  310006.32      -   338514.33     | 1s2.2p.(2P*).3s | 1P*  | 1   | 1s2.2s.5s            | 1S     | 0    |   3 - 1   |    |             T5633 |         |
C V       |                         |                352.6665   |       | 1.663e+07 | AA   | 2455025.5       -  2483372.8      | 1s.2s           | 1S   | 0   | 1s.2p                | 1P*    | 1    |   1 - 3   |    |             T5997 |         |
C II      |                         |                358.1757   |       | 1.97e+06  | B    |  181711.03      -   209622.32     | 2s.2p.(3P*).3p  | 4D   | 3/2 | 2s.2p.(3P*).4s       | 4P*    | 5/2  |   4 - 6   |    |           T5109LS |         |
C II      |                         |                358.4971   |       | 1.76e+07  | B    |  181736.05      -   209622.32     | 2s.2p.(3P*).3p  | 4D   | 5/2 | 2s.2p.(3P*).4s       | 4P*    | 5/2  |   6 - 6   |    |           T5109LS |         |
C II      |                         |                358.5803   |       | 4.90e+06  | B    |  181696.66      -   209576.46     | 2s.2p.(3P*).3p  | 4D   | 1/2 | 2s.2p.(3P*).4s       | 4P*    | 3/2  |   2 - 4   |    |           T5109LS |         |
          |                         |                           |       |           |      |                                   |                 |      |     |                      |        |      |           |    |                   |         |
C II      |                         |                358.7652   |       | 3.13e+07  | B    |  181711.03      -   209576.46     | 2s.2p.(3P*).3p  | 4D   | 3/2 | 2s.2p.(3P*).4s       | 4P*    | 3/2  |   4 - 4   |    |           T5109LS |         |
C II      |                         |                358.8905   |       | 4.89e+07  | B    |  181696.66      -   209552.36     | 2s.2p.(3P*).3p  | 4D   | 1/2 | 2s.2p.(3P*).4s       | 4P*    | 1/2  |   2 - 2   |    |           T5109LS |         |
