[skip navigation]
[ASD Home][Lines Query][Levels Query][List of Spectra][Ground States and Ionization Energies][Bibliography][Help]	NIST Physical Measurement Laboratory
NIST Atomic Spectra Database Lines Data
Cr (all spectra): 7174 Lines of Data Found 

Example of how to reference these results:
Kramida, A., Ralchenko, Yu., Reader, J., and NIST ASD Team (2015). NIST Atomic Spectra Database (ver. 5.3), [Online]. Available: http://physics.nist.gov/asd [2016, September 1]. National Institute of Standards and Technology, Gaithersburg, MD. 
BibTex Citation (new window)
 
Wavelength range: 200 - 800 nm
Wavelength in: vacuum below 200 nm, air between 200 and 2000 nm, vacuum above 2000 nm 
Highest relative intensity: 10000
Query NIST Bibliographic Databases for
Cr (new window)
Cr Energy Levels
Cr Line Wavelengths and Classification
Cr Transition Probabilities
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
Spectrum  |                   Observed  |                     Ritz    |         Rel. |    Aki    | Acc. |           Ei           Ek           |             Lower level              |              Upper level              |  gi   gk  |Type|                     TP  |        Line  |
          |                  Wavelength |                  Wavelength |         Int. |    s^-1   |      |         (cm-1)       (cm-1)         |--------------------------------------|---------------------------------------|           |    |                    Ref. |        Ref.  |
          |                   Air (nm)  |                   Air (nm)  |         (?)  |           |      |                                     | Conf.                 | Term  | J    | Conf.                  | Term  | J    |           |    |                         |              |
Cr II     |                 263.33747   |                 263.337554  |            3 |           |      |    68759.7991    -    106722.557    | 3d4.(a 3F).4p         | z 2F* | 7/2  | 3d4.(5D).5d            | 4P    | 5/2  |   8 - 6   |    |                         |      L18847  |
Cr I      |                 263.338     |                 263.335778  |            2 |           |      |     8095.1842    -     46058.1980   | 3d4.4s2               | a 5D  | 3    | 3d5.(4G).4p            | y 3F* | 4    |   7 - 9   |    |                         |        L808  |
          |                             |                             |              |           |      |                                     |                       |       |      |                        |       |      |           |    |                         |              |
Cr II     |                 263.351346  |                 263.351310  |           50 |           |      |    49492.7111    -     87453.4861   | 3d4.(5D).4p           | z 6D* | 1/2  | 3d4.(5D).4d            | f 6D  | 1/2  |   2 - 2   |    |                         |      L18847  |
Cr II     |                 263.357066  |                 263.357064  |           48 |           |      |    49706.2607    -     87666.2064   | 3d4.(5D).4p           | z 4P* | 5/2  | 3d4.(5D).4d            | e 6F  | 3/2  |   6 - 4   |    |                         |      L18847  |
Cr V      |                             |                 263.368     |              | 9.8e+00   | E    |    13188.0       -     51146.4      | 3p6.3d2               | 1D    | 2    | 3p6.3d2                | 1S    | 0    |   5 - 1   | E2 |                   T1610 |              |
Cr II     |                 263.391547  |                 263.391554  |           20 |           |      |    67859.5593    -    105814.5345   | 3d4.(a 3F).4p         | x 4D* | 1/2  | 3d4.(a 3F).4d          | 4F    | 3/2  |   2 - 4   |    |                         |      L18847  |
Cr II     |                 263.41100   |                 263.41098   |           13 |           |      |    68583.3148    -    106535.491    | 3d4.(a 3F).4p         | z 2F* | 5/2  | 3d4.(a 3F).4d          | 2F    | 5/2  |   6 - 6   |    |                         |      L18847  |
          |                             |                             |              |           |      |                                     |                       |       |      |                        |       |      |           |    |                         |              |
Cr II     |                 263.424043  |                 263.424040  |          190 |           |      |    49564.5038    -     87514.7986   | 3d4.(5D).4p           | z 6D* | 3/2  | 3d4.(5D).4d            | f 6D  | 5/2  |   4 - 6   |    |                         |      L18847  |
Cr II     |                 263.44658   |                 263.446431  |           4* |           |      |    69903.4828    -    107850.5523   | 3d4.(a 3F).4p         | y 2G* | 7/2  | 3d4.(5D).5d            | 4F    | 7/2  |   8 - 8   |    |                         |  L18847c153  |
Cr II     |                 263.44658   |                 263.446727  |           4* |           |      |    65680.0091    -    103627.036    | 3d4.(3H).4p           | z 2G* | 9/2  | 3d4.(3G).5s            | f 4G  | 9/2  |  10 - 10  |    |                         |  L18847c153  |
Cr II     |                 263.45942   |                 263.459408  |            8 |           |      |    67333.7774    -    105278.978    | 3d4.(3H).4p           | y 4G* | 7/2  | 3d4.(3H).4d            | g 4G  | 7/2  |   8 - 8   |    |                         |      L18847  |
Cr II     |                 263.46549   |                 263.465489  |           6* |           |      |    67506.0890    -    105450.4138   | 3d4.(3H).4p           | z 2I* | 11/2 | 3d4.(3H).4d            | 2H    | 11/2 |  12 - 12  |    |                         |      L18847  |
          |                             |                             |              |           |      |                                     |                       |       |      |                        |       |      |           |    |                         |              |
Cr II     |                 263.46549   |                 263.465495  |           6* |           |      |    67870.2106    -    105814.5345   | 3d4.(a 3F).4p         | x 4D* | 3/2  | 3d4.(a 3F).4d          | 4F    | 3/2  |   4 - 4   |    |                         |      L18847  |
Cr II     |                 263.47928   |                 263.479236  |           19 |           |      |    51942.6640    -     89885.0091   | 3d4.(5D).4p           | z 4F* | 9/2  | 3d4.(5D).4d            | f 4D  | 7/2  |  10 - 8   |    |                         |      L18847  |
Cr II     |                 263.48127   |                 263.481218  |            9 |           |      |    49645.8058    -     87587.8656   | 3d4.(5D).4p           | z 6D* | 7/2  | 3d4.(5D).4d            | f 6D  | 7/2  |   8 - 8   |    |                         |      L18847  |
Cr II     |                 263.50083   |                 263.50084   |            3 |           |      |    67867.7867    -    105807.021    | 3d4.(a 3F).4p         | x 4D* | 5/2  | 3d4.(a 3F).4d          | 4F    | 5/2  |   6 - 6   |    |                         |      L18847  |
Cr II     |                 263.51780   |                 263.51768   |          27* |           |      |    67870.2106    -    105807.021    | 3d4.(a 3F).4p         | x 4D* | 3/2  | 3d4.(a 3F).4d          | 4F    | 5/2  |   4 - 6   |    |                         |      L18847  |
          |                             |                             |              |           |      |                                     |                       |       |      |                        |       |      |           |    |                         |              |
Cr II     |                 263.51780   |                 263.518274  |          27* |           |      |    69477.9002    -    107414.6249   | 3d4.(3G).4p           | 4F*   | 5/2  | 3d4.(5D).5d            | 6D    | 3/2  |   6 - 4   |    |                         |  L18847c153  |
Cr I      |                 263.54562   |                 263.545592  |            7 |           |      |    24897.4635    -     62830.256    | 3d5.(4G).4s           | a 3G  | 4    | 3d4.4s.4p              | r 3H* | 5    |   9 - 11  |    |                         |      L14866  |
Cr II     |                 263.55958   |                 263.55955   |           10 |           |      |    68759.7991    -    106690.583    | 3d4.(a 3F).4p         | z 2F* | 7/2  | 3d4.(a 3F).4d          | 2F    | 7/2  |   8 - 8   |    |                         |      L18847  |
Cr II     |                 263.57701   |                 263.577056  |           20 |           |      |    67506.0890    -    105434.3536   | 3d4.(3H).4p           | z 2I* | 11/2 | 3d4.(a 3F).4d          | g 4H  | 13/2 |  12 - 14  |    |                         |      L18847  |
Cr I      |                 263.57713   |                 263.577086  |            6 |           |      |    24833.7957    -     62762.056    | 3d5.(4G).4s           | a 3G  | 3    | 3d4.4s.4p              | r 3H* | 4    |   7 - 9   |    |                         |      L14866  |
          |                             |                             |              |           |      |                                     |                       |       |      |                        |       |      |           |    |                         |              |
Cr II     |                 263.5928    |                 263.592628  |            3 |           |      |    69903.4828    -    107829.507    | 3d4.(a 3F).4p         | y 2G* | 7/2  | 3d4.(3G).4d            | h 4H  | 7/2  |   8 - 8   |    |                         |      L18847  |
Cr II     |                 263.5948    |                 263.594805  |            3 |           |      |    67353.2671    -    105278.978    | 3d4.(3H).4p           | y 4G* | 9/2  | 3d4.(3H).4d            | g 4G  | 7/2  |  10 - 8   |    |                         |      L18847  |
Cr II     |                 263.59837   |                 263.59835   |            9 |           |      |    69348.1427    -    107273.344    | 3d4.(a 3P).4p         | 2D*   | 3/2  | 3d4.(a 3P).4d          | 2F    | 5/2  |   4 - 6   |    |                         |      L18847  |
