[skip navigation]
[ASD Home][Lines Query][Levels Query][List of Spectra][Ground States and Ionization Energies][Bibliography][Help]	NIST Physical Measurement Laboratory
NIST Atomic Spectra Database Lines Data
Ni (all spectra): 972 Lines of Data Found 

Example of how to reference these results:
Kramida, A., Ralchenko, Yu., Reader, J., and NIST ASD Team (2015). NIST Atomic Spectra Database (ver. 5.3), [Online]. Available: http://physics.nist.gov/asd [2016, September 1]. National Institute of Standards and Technology, Gaithersburg, MD. 
BibTex Citation (new window)
 
Wavelength range: 200 - 800 nm
Wavelength in: vacuum below 200 nm, air between 200 and 2000 nm, vacuum above 2000 nm 
Highest relative intensity: 8200
Query NIST Bibliographic Databases for
Ni (new window)
Ni Energy Levels
Ni Line Wavelengths and Classification
Ni Transition Probabilities
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
Spectrum  |                Observed  |                   Ritz    |  Rel. |    Aki    | Acc. |           Ei           Ek           |            Lower level             |              Upper level              |  gi   gk  |Type|         TP  |    Line  |
          |               Wavelength |                Wavelength |  Int. |    s^-1   |      |         (cm-1)       (cm-1)         |------------------------------------|---------------------------------------|           |    |        Ref. |    Ref.  |
          |                Air (nm)  |                 Air (nm)  |  (?)  |           |      |                                     | Conf.                | Term | J    | Conf.                | Term    | J    |           |    |             |          |
Ni I      |                306.462   |                 306.4619  |   500 | 1.1e+07   | C+   |      879.816     -     33500.822    | 3d9.(2D).4s          | 3D   | 2    | 3d8.(3F).4s.4p.(3P*) | 3D*     | 3    |   5 - 7   |    |       T4812 |   L3475  |
Ni II     |                          |                 307.3803  |       | 3.5e-01   | E    |        0.00      -     32523.54     | 3p6.3d9              | 2D   | 5/2  | 3p6.3d8.(1G).4s      | 2G      | 7/2  |   6 - 8   | E2 |       T4240 |          |
Ni II     |                          |                 307.6074  |       | 4.6e+00   | E    |        0.00      -     32499.53     | 3p6.3d9              | 2D   | 5/2  | 3p6.3d8.(1G).4s      | 2G      | 9/2  |   6 - 10  | E2 |       T4240 |          |
Ni I      |                308.076   |                 308.0752  |   420 | 8.7e+06   | C    |     1713.087     -     34163.264    | 3d9.(2D).4s          | 3D   | 1    | 3d8.(3F).4s.4p.(3P*) | 3F*     | 2    |   3 - 5   |    | T3861,T4812 |   L3475  |
Ni I      |                309.712   |                 309.7117  |   260 | 3.3e+06   | C+   |     1332.164     -     33610.890    | 3d8.(3F).4s2         | 3F   | 3    | 3d8.(3F).4s.4p.(3P*) | 3D*     | 2    |   7 - 5   |    |       T4812 |   L3475  |
          |                          |                           |       |           |      |                                     |                      |      |      |                      |         |      |           |    |             |          |
Ni I      |                309.912   |                 309.9110  |   210 | 2.1e+06   | C+   |     1332.164     -     33590.130    | 3d8.(3F).4s2         | 3F   | 3    | 3d8.(3F).4s.4p.(3P*) | 1G*     | 4    |   7 - 9   |    |       T4812 |   L3475  |
Ni I      |                310.155   |                 310.1557  |  2600 | 6.3e+07   | C+   |      879.816     -     33112.334    | 3d9.(2D).4s          | 3D   | 2    | 3d8.(3F).4s.4p.(3P*) | 3F*     | 3    |   5 - 7   |    |       T4812 |   L3475  |
Ni I      |                310.188   |                 310.1878  |  1300 | 4.9e+07   | C    |     3409.937     -     35639.122    | 3d9.(2D).4s          | 1D   | 2    | 3d8.(3F).4s.4p.(3P*) | 1F*     | 3    |   5 - 7   |    |       T3861 |   L3475  |
Ni I      |                310.547   |                 310.5460  |   220 | 7.1e+06   | D+   |     2216.550     -     34408.555    | 3d8.(3F).4s2         | 3F   | 2    | 3d8.(3F).4s.4p.(3P*) | 3D*     | 1    |   5 - 3   |    |       T4812 |   L3475  |
Ni VII    |                          |                 310.62    |       | 3.2e+00   | E    |     2392         -     34576        | 3d4                  | 5D   | 4    | 3d4                  | 3F2     | 4    |   9 - 9   | M1 |       T2729 |          |
          |                          |                           |       |           |      |                                     |                      |      |      |                      |         |      |           |    |             |          |
Ni I      |                          |                 310.7714  |       | 1.3e+05   | C+   |     1332.164     -     33500.822    | 3d8.(3F).4s2         | 3F   | 3    | 3d8.(3F).4s.4p.(3P*) | 3D*     | 3    |   7 - 7   |    |       T4812 |          |
Ni I      |                311.412   |                 311.4124  |   270 | 5.8e+06   | C+   |      879.816     -     32982.260    | 3d9.(2D).4s          | 3D   | 2    | 3d9.(2D).4p          | 1P*     | 1    |   5 - 3   |    |       T4812 |   L3475  |
Ni I      |                          |                 312.9305  |       | 5.3e+05   | D+   |     2216.550     -     34163.264    | 3d8.(3F).4s2         | 3F   | 2    | 3d8.(3F).4s.4p.(3P*) | 3F*     | 2    |   5 - 5   |    |       T4812 |          |
Ni VII    |                          |                 313.14    |       | 2.6e-01   | E    |     2392         -     34317        | 3d4                  | 5D   | 4    | 3d4                  | 3F2     | 3    |   9 - 7   | M1 |       T2729 |          |
Ni I      |                313.411   |                 313.4104  |  2900 | 7.3e+07   | C+   |     1713.087     -     33610.890    | 3d9.(2D).4s          | 3D   | 1    | 3d8.(3F).4s.4p.(3P*) | 3D*     | 2    |   3 - 5   |    |       T4812 |   L3475  |
          |                          |                           |       |           |      |                                     |                      |      |      |                      |         |      |           |    |             |          |
Ni VII    |                          |                 314.02    |       | 5.1e-01   | E    |        0         -     31836        | 3d4                  | 5D   | 0    | 3d4                  | 3P2     | 1    |   1 - 3   | M1 |       T2729 |          |
Ni XXVII  |                          |                 314.4     |       | 1.8e+07   | E    |[77900700]        - [77932500]       | 1s.4s                | 3S   | 1    | 1s.4p                | 3P*     | 1    |   3 - 3   |    |       T5298 |  L11926  |
Ni I      |                          |                 314.5112  |       | 2.1e+04   | D+   |        0.000     -     31786.162    | 3d8.(3F).4s2         | 3F   | 4    | 3d8.(3F).4s.4p.(3P*) | 3G*     | 3    |   9 - 7   |    |       T4812 |          |
Ni I      |                314.572   |                 314.5705  |    55 | 8.0e+05   | C+   |     1332.164     -     33112.334    | 3d8.(3F).4s2         | 3F   | 3    | 3d8.(3F).4s.4p.(3P*) | 3F*     | 3    |   7 - 7   |    |       T4812 |   L3475  |
Ni I      |                          |                 315.9521  |       | 3.0e+04   | C+   |     1332.164     -     32973.376    | 3d8.(3F).4s2         | 3F   | 3    | 3d8.(3F).4s.4p.(3P*) | 3F*     | 4    |   7 - 9   |    |       T4812 |          |
          |                          |                           |       |           |      |                                     |                      |      |      |                      |         |      |           |    |             |          |
Ni I      |                          |                 316.5507  |       | 4.3e+04   | D+   |      204.787     -     31786.162    | 3d9.(2D).4s          | 3D   | 3    | 3d8.(3F).4s.4p.(3P*) | 3G*     | 3    |   7 - 7   |    |       T4812 |          |
Ni XII    |                316.70    |                 320*      |       |           |      |   454000+x       -    485570+x      | 3s2.3p4.(3P).3d      | 4D   | 7/2  | 3s2.3p4.(3P).3d      | 4F      | 9/2  |   8 - 10  | M1 |             |  L11926  |
Ni XIV    |                          |                 316.788   |       | 3.4e-01   | D    |    53569.0       -     85126.7      | 3s2.3p3              | 2D*  | 5/2  | 3s2.3p3              | 2P*     | 1/2  |   6 - 2   | E2 |       T4634 |          |
Ni VII    |                          |                 316.80    |       | 8.e-04    | E    |      279         -     31836        | 3d4                  | 5D   | 1    | 3d4                  | 3P2     | 1    |   3 - 3   | M1 |       T2729 |          |
Ni I      |                318.174   |                           |    55 |           |      |                                     |                      |      |      |                      |         |      |           |    |             |   L3475  |
          |                          |                           |       |           |      |                                     |                      |      |      |                      |         |      |           |    |             |          |
Ni I      |                318.437   |                 318.4367  |   100 | 7.1e+05   | C+   |     2216.550     -     33610.890    | 3d8.(3F).4s2         | 3F   | 2    | 3d8.(3F).4s.4p.(3P*) | 3D*     | 2    |   5 - 5   |    |       T4812 |   L3475  |
Ni I      |                319.557   |                 319.5571  |    55 | 5.8e+05   | C+   |     2216.550     -     33500.822    | 3d8.(3F).4s2         | 3F   | 2    | 3d8.(3F).4s.4p.(3P*) | 3D*     | 3    |   5 - 7   |    |       T4812 |   L3475  |
Ni I      |                319.711   |                 319.7114  |   150 | 2.9e+06   | C+   |     1713.087     -     32982.260    | 3d9.(2D).4s          | 3D   | 1    | 3d9.(2D).4p          | 1P*     | 1    |   3 - 3   |    |       T4812 |   L3475  |
Ni I      |                          |                 320.0422  |       | 2.8e+05   | C    |      204.787     -     31441.635    | 3d9.(2D).4s          | 3D   | 3    | 3d9.(2D).4p          | 1D*     | 2    |   7 - 5   |    |       T4812 |          |
Ni I      |                320.214   |                           |    55 |           |      |                                     |                      |      |      |                      |         |      |           |    |             |   L3475  |
          |                          |                           |       |           |      |                                     |                      |      |      |                      |         |      |           |    |             |          |
Ni I      |                321.406   |                           |   180 |           |      |                                     |                      |      |      |                      |         |      |           |    |             |   L3475  |
Ni I      |                321.783   |                           |   180 |           |      |                                     |                      |      |      |                      |         |      |           |    |             |   L3475  |
