[skip navigation]
[ASD Home][Lines Query][Levels Query][List of Spectra][Ground States and Ionization Energies][Bibliography][Help]	NIST Physical Measurement Laboratory
NIST Atomic Spectra Database Lines Data
Si (all spectra): 1170 Lines of Data Found 

Example of how to reference these results:
Kramida, A., Ralchenko, Yu., Reader, J., and NIST ASD Team (2015). NIST Atomic Spectra Database (ver. 5.3), [Online]. Available: http://physics.nist.gov/asd [2016, September 1]. National Institute of Standards and Technology, Gaithersburg, MD. 
BibTex Citation (new window)
 
Wavelength range: 200 - 800 nm
Wavelength in: vacuum below 200 nm, air between 200 and 2000 nm, vacuum above 2000 nm 
Highest relative intensity: 1000
Query NIST Bibliographic Databases for
Si (new window)
Si Energy Levels
Si Line Wavelengths and Classification
Si Transition Probabilities
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
Spectrum  |                 Observed  |                   Ritz    |  Rel. |    Aki    | Acc. |          Ei           Ek           |              Lower level              |                 Upper level                  |  gi   gk  |Type|                  TP  |   Line  |
          |                Wavelength |                Wavelength |  Int. |    s^-1   |      |        (cm-1)       (cm-1)         |---------------------------------------|----------------------------------------------|           |    |                 Ref. |   Ref.  |
          |                 Air (nm)  |                 Air (nm)  |  (?)  |           |      |                                    | Conf.                 | Term    | J   | Conf.                     | Term       | J   |           |    |                      |         |
Si III    |                 455.262   |                 455.2622  |    30 | 1.26e+08  | B+   |   153377.05     -    175336.26     | 3s.4s                 | 3S      | 1   | 3s.4p                     | 3P*        | 2   |   3 - 5   |    |                  c44 |  L4833  |
          |                           |                           |       |           |      |                                    |                       |         |     |                           |            |     |           |    |                      |         |
Si III    |                 455.400   |                 455.3997  |     8 | 6.75e+07  | B    |   226820.28     -    248772.86     | 3p.4s                 | 3P*     | 2   | 3p.4p                     | 3S         | 1   |   5 - 3   |    |           T6298c4,LS |  L4833  |
Si III    |                           |                 455.7273  |       | 5.47e+07  | C+   |   228699.75     -    250636.55     | 3p.4s                 | 1P*     | 1   | 3s.7d                     | 1D         | 2   |   3 - 5   |    |              T6298c4 |         |
Si III    |                           |                 456.547   |       | 3.76e+06  | D    |   235951.09     -    257848.5      | 3p.3d                 | 1P*     | 1   | 3s.9d                     | 1D         | 2   |   3 - 5   |    |              T6298c4 |         |
Si III    |                 456.782   |                 456.7840  |    25 | 1.25e+08  | B+   |   153377.05     -    175263.10     | 3s.4s                 | 3S      | 1   | 3s.4p                     | 3P*        | 1   |   3 - 3   |    |                  c44 |  L4833  |
Si III    |                 457.476   |                 457.4757  |    20 | 1.24e+08  | B    |   153377.05     -    175230.01     | 3s.4s                 | 3S      | 1   | 3s.4p                     | 3P*        | 0   |   3 - 1   |    |                  c44 |  L4833  |
          |                           |                           |       |           |      |                                    |                       |         |     |                           |            |     |           |    |                      |         |
Si XII    |                           |                 457.54    |       | 5.00e+06  | A    |  2441940        -  [2463790]       | 1s2.3p                | 2P*     | 1/2 | 1s2.3d                    | 2D         | 3/2 |   2 - 4   |    |                  c22 |         |
Si IV     |                           |                 460.2578  |       | 1.98e+06  | B    |   305641.10     -    327361.97     | 2p6.6p                | 2P*     | 1/2 | 2p6.7d                    | 2D         | 3/2 |   2 - 4   |    |                  c33 |         |
Si IV     |                 461.127   |                 461.1318  |   1w* | 3.71e+05  | B    |   305682.27     -    327361.97     | 2p6.6p                | 2P*     | 3/2 | 2p6.7d                    | 2D         | 3/2 |   4 - 4   |    |                  c33 |  L6098  |
Si IV     |                 461.127   |                 461.1318  |   1w* | 2.23e+06  | B+   |   305682.27     -    327361.97     | 2p6.6p                | 2P*     | 3/2 | 2p6.7d                    | 2D         | 5/2 |   4 - 6   |    |                  c33 |  L6098  |
Si III    |                 461.966   |                 461.9646  |     7 | 2.89e+07  | B    |   226527.42     -    248168.04     | 3p.4s                 | 3P*     | 1   | 3p.4p                     | 3P         | 2   |   3 - 5   |    |           T6298c4,LS |  L4833  |
          |                           |                           |       |           |      |                                    |                       |         |     |                           |            |     |           |    |                      |         |
Si II     |                 462.142   |                 462.1418  |   100 | 1.28e+07  | D    |   101023.05     -    122655.37     | 3s2.4d                | 2D      | 3/2 | 3s2.7f                    | 2F*        | 5/2 |   4 - 6   |    |           T6527c4,LS |  L3541  |
Si II     |                           |                 462.1696  |       | 9.18e+05  | E    |   101024.35     -    122655.37     | 3s2.4d                | 2D      | 5/2 | 3s2.7f                    | 2F*        | 5/2 |   6 - 6   |    |           T6527c4,LS |         |
Si II     |                 462.172   |                 462.1722  |   150 | 1.37e+07  | D    |   101024.35     -    122655.25     | 3s2.4d                | 2D      | 5/2 | 3s2.7f                    | 2F*        | 7/2 |   6 - 8   |    |           T6527c4,LS |  L3541  |
Si IV     |                 462.862   |                           |    3w |           |      |                                    |                       |         |     |                           |            |     |           |    |                      |  L6098  |
Si IV     |                 463.124   |                           |    9w |           |      |                                    |                       |         |     |                           |            |     |           |    |                      |  L6098  |
          |                           |                           |       |           |      |                                    |                       |         |     |                           |            |     |           |    |                      |         |
Si III    |                 463.828   |                 463.8278  |     7 | 3.79e+07  | B    |   226400.00     -    247953.69     | 3p.4s                 | 3P*     | 0   | 3p.4p                     | 3P         | 1   |   1 - 3   |    |           T6298c4,LS |  L4833  |
Si IV     |                 465.432   |                           |   10w |           |      |                                    |                       |         |     |                           |            |     |           |    |                      |  L6098  |
Si IV     |                 465.692   |                           |    3w |           |      |                                    |                       |         |     |                           |            |     |           |    |                      |  L6098  |
Si III    |                 466.587   |                 466.5862  |     8 | 2.79e+07  | B    |   226527.42     -    247953.69     | 3p.4s                 | 3P*     | 1   | 3p.4p                     | 3P         | 1   |   3 - 3   |    |           T6298c4,LS |  L4833  |
Si IV     |                 466.714   |                           |    1w |           |      |                                    |                       |         |     |                           |            |     |           |    |                      |  L6098  |
          |                           |                           |       |           |      |                                    |                       |         |     |                           |            |     |           |    |                      |         |
