[skip navigation]
[ASD Home][Lines Query][Levels Query][List of Spectra][Ground States and Ionization Energies][Bibliography][Help]	NIST Physical Measurement Laboratory
NIST Atomic Spectra Database Lines Data
S (all spectra): 1850 Lines of Data Found 

Example of how to reference these results:
Kramida, A., Ralchenko, Yu., Reader, J., and NIST ASD Team (2015). NIST Atomic Spectra Database (ver. 5.3), [Online]. Available: http://physics.nist.gov/asd [2016, September 1]. National Institute of Standards and Technology, Gaithersburg, MD. 
BibTex Citation (new window)
 
Wavelength range: 200 - 800 nm
Wavelength in: vacuum below 200 nm, air between 200 and 2000 nm, vacuum above 2000 nm 
Highest relative intensity: 120
Query NIST Bibliographic Databases for
S (new window)
S Energy Levels
S Line Wavelengths and Classification
S Transition Probabilities
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
Spectrum  |                 Observed  |                   Ritz    |   Rel. |    Aki    | Acc. |          Ei           Ek          |           Lower level           |            Upper level            |  gi   gk  |Type|         TP  |               Line  |
          |                Wavelength |                Wavelength |   Int. |    s^-1   |      |        (cm-1)       (cm-1)        |---------------------------------|-----------------------------------|           |    |        Ref. |               Ref.  |
          |                 Air (nm)  |                 Air (nm)  |   (?)  |           |      |                                   | Conf.            | Term  | J    | Conf.              | Term  | J    |           |    |             |                     |
S V       |                           |                294.8+     |        | 6.31e+05  | E'   |   474507.3      -    508418       | 3s.5g            | 3G    | 3    | 3s.6f              | 3F*   | 3    |   7 - 7   |    |  T6298c4,LS |                     |
S V       |                           |                294.8+     |        | 7.45e+03  | E'   |   474507.3      -    508418       | 3s.5g            | 3G    | 3    | 3s.6f              | 3F*   | 4    |   7 - 9   |    |  T6298c4,LS |                     |
S V       |                           |                294.8+     |        | 1.01e+07  | E    |   474507.3      -    508418       | 3s.5g            | 3G    | 3    | 3s.6f              | 3F*   | 2    |   7 - 5   |    |  T6298c4,LS |                     |
S III     |                294.8327   |                294.8330   |     12 | 2.02e+08  | D    |   172632.79     -    206540.39    | 3s2.3p.4p        | 3P    | 0    | 3s2.3p.4d          | 3D*   | 1    |   1 - 3   |    |  T6066c4,LS |             L11011  |
S V       |                           |                294.9+     |        | 9.44e+06  | E    |   474515.6      -    508418       | 3s.5g            | 3G    | 4    | 3s.6f              | 3F*   | 3    |   9 - 7   |    |  T6298c4,LS |                     |
          |                           |                           |        |           |      |                                   |                  |       |      |                    |       |      |           |    |             |                     |
S V       |                           |                294.9+     |        | 4.91e+05  | E'   |   474515.6      -    508418       | 3s.5g            | 3G    | 4    | 3s.6f              | 3F*   | 4    |   9 - 9   |    |  T6298c4,LS |                     |
S V       |                           |                294.9+     |        | 9.55e+06  | D    |   474521.7      -    508418       | 3s.5g            | 3G    | 5    | 3s.6f              | 3F*   | 4    |  11 - 9   |    |  T6298c4,LS |                     |
S III     |                295.0218   |                295.0222   |     14 | 2.73e+08  | D    |   172787.26     -    206673.11    | 3s2.3p.4p        | 3P    | 1    | 3s2.3p.4d          | 3D*   | 2    |   3 - 5   |    |  T6066c4,LS |             L11011  |
S III     |                           |                295.186+   |        | 2.69e+03  | E'   |   143117.41     -    176984.44    | 3s2.3p.3d        | 3P*   | 1    | 3s2.3p.4p          | 1D    | 2    |   3 - 5   |    |    T7942c84 |                     |
S III     |                           |                295.255+   |        | 2.12e+05  | D    |   143125.28     -    176984.44    | 3s2.3p.3d        | 3P*   | 2    | 3s2.3p.4p          | 1D    | 2    |   5 - 5   |    |    T7942c84 |                     |
          |                           |                           |        |           |      |                                   |                  |       |      |                    |       |      |           |    |             |                     |
S III     |                295.2901   |                295.2885   |     14 | 2.76e+08  | D    |   174037.69     -    207892.98    | 3s2.3p.4p        | 3S    | 1    | 3s2.3p.4d          | 3P*   | 2    |   3 - 5   |    |  T6066c4,LS |             L11011  |
S IV      |                295.5266   |                295.5268   |      1 | 3.62e+07  | D+   |   303480.1      -    337308.1     | 3s2.5d           | 2D    | 5/2  | 3s.3p.(3P*).4d     | 2D*   | 5/2  |   6 - 6   |    |  T6527c4,LS |                u24  |
S V       |                           |                295.68+    |        | 1.09e-01  | B+   |   201146.0      -    234956.0     | 3p2              | 3P    | 2    | 3s.3d              | 3D    | 3    |   5 - 7   | E2 |    T7942c84 |                     |
S V       |                           |                295.76+    |        | 9.53e-02  | B    |   201146.0      -    234947.1     | 3p2              | 3P    | 2    | 3s.3d              | 3D    | 2    |   5 - 5   | E2 |    T7942c84 |                     |
S II      |                295.7861   |                295.7858   |      9 |           |      |   125485.29     -    159283.66    | 3s2.3p2.(3P).4p  | 2S*   | 1/2  | 3s2.3p2.(3P).4d    | 2P    | 1/2  |   2 - 2   |    |             |              L5883  |
          |                           |                           |        |           |      |                                   |                  |       |      |                    |       |      |           |    |             |                     |
S V       |                           |                295.81+    |        | 4.08e-02  | B    |   201146.0      -    234941.5     | 3p2              | 3P    | 2    | 3s.3d              | 3D    | 1    |   5 - 3   | E2 |    T7942c84 |                     |
S IV      |                295.9631   |                295.9616   |     1w | 1.04e+08  | D+   |   311500.6      -    345278.9     | 3s2.6s           | 2S    | 1/2  | 3s.3p.(3P*).4d     | 2P*   | 3/2  |   2 - 4   |    |  T6527c4,LS |                u24  |
S III     |                296.1823   |                296.1823   |     11 | 1.50e+08  | D    |   172787.26     -    206540.39    | 3s2.3p.4p        | 3P    | 1    | 3s2.3p.4d          | 3D*   | 1    |   3 - 3   |    |  T6066c4,LS |             L11011  |
S V       |                           |                296.27+    |        | 3.24e+04  | C    |   311595.1      -    345338.2     | 3s.4s            | 3S    | 1    | 3p.3d              | 3P*   | 2    |   3 - 5   |    |    T7942c84 |                     |
S III     |                296.4794   |                296.4776   |     15 | 3.59e+08  | D    |   173193.14     -    206912.65    | 3s2.3p.4p        | 3P    | 2    | 3s2.3p.4d          | 3D*   | 3    |   5 - 7   |    |  T6066c4,LS |             L11011  |
          |                           |                           |        |           |      |                                   |                  |       |      |                    |       |      |           |    |             |                     |
S IV      |                296.7127   |                296.7109   |      1 | 3.44e+07  | D+   |   303337.8      -    337030.8     | 3s2.5d           | 2D    | 3/2  | 3s.3p.(3P*).4d     | 2D*   | 3/2  |   4 - 4   |    |  T6527c4,LS |                u24  |
S II      |                297.6108   |                297.6097   |      6 |           |      |   130641.11     -    164232.36    | 3s2.3p2.(3P).4p  | 2D*   | 3/2  | 3s2.3p2.(1D).4d    | 2F    | 5/2  |   4 - 6   |    |             |              L5883  |
S IV      |                           |                297.97+    |        | 3.78e+06  | D    |   303480.1      -    337030.8     | 3s2.5d           | 2D    | 5/2  | 3s.3p.(3P*).4d     | 2D*   | 3/2  |   6 - 4   |    |  T6527c4,LS |                     |
S IV      |                298.1984   |                298.1978   |     17 | 1.17e+08  | D+   |   264067.7      -    297592.7     | 3s.3p.(3P*).4s   | 4P*   | 5/2  | 3s.3p.(3P*).4p     | 4P    | 3/2  |   6 - 4   |    |  T6527c4,LS |                u24  |
S V       |                298.3618   |                298.3652   |    1w* |           |      |   509105.8      -    542612       | 3s.6h            | 3H*   | 4    | 3s.8i              | 3I    | 5    |   9 - 11  |    |             |              L5337  |
          |                           |                           |        |           |      |                                   |                  |       |      |                    |       |      |           |    |             |                     |
S V       |                298.3618   |                298.3652   |    1w* |           |      |   509105.8      -    542612       | 3s.6h            | 3H*   | 5    | 3s.8i              | 3I    | 5    |  11 - 11  |    |             |              L5337  |
S V       |                298.3618   |                298.3652   |    1w* |           |      |   509105.8      -    542612       | 3s.6h            | 3H*   | 5    | 3s.8i              | 3I    | 6    |  11 - 13  |    |             |              L5337  |
S V       |                298.3618   |                298.3652   |    1w* |           |      |   509105.8      -    542612       | 3s.6h            | 3H*   | 6    | 3s.8i              | 3I    | 5    |  13 - 11  |    |             |              L5337  |
S V       |                298.3618   |                298.3652   |    1w* |           |      |   509105.8      -    542612       | 3s.6h            | 3H*   | 6    | 3s.8i              | 3I    | 6    |  13 - 13  |    |             |              L5337  |
S V       |                298.3618   |                298.3652   |    1w* |           |      |   509105.8      -    542612       | 3s.6h            | 3H*   | 6    | 3s.8i              | 3I    | 7    |  13 - 15  |    |             |              L5337  |
          |                           |                           |        |           |      |                                   |                  |       |      |                    |       |      |           |    |             |                     |
S V       |                298.3618   |                298.3652   |    1w* |           |      |   509105.8      -    542612       | 3s.6h            | 1H*   | 5    | 3s.8i              | 1I    | 6    |  11 - 13  |    |             |              L5337  |
S III     |                298.5986   |                298.5989   |     10 | 8.75e+07  | D    |   173193.14     -    206673.11    | 3s2.3p.4p        | 3P    | 2    | 3s2.3p.4d          | 3D*   | 2    |   5 - 5   |    |  T6066c4,LS |             L11011  |
S IV      |                           |                299.11+    |        | 3.32e+06  | D    |   303337.8      -    336760.4     | 3s2.5d           | 2D    | 3/2  | 3s2.7p             | 2P*   | 3/2  |   4 - 4   |    |  T6527c4,LS |                     |
S VII     |                           |                299.3+     |        | 1.65e+01  | B    |  1466883        -   1500286       | 2s2.2p5.3p       | 3S    | 1    | 2s2.2p5.3p         | 3P    | 1    |   3 - 3   | M1 |    T7663c84 |                     |
S IV      |                           |                299.33+    |        | 3.30e+07  | D    |   303337.8      -    336735.7     | 3s2.5d           | 2D    | 3/2  | 3s2.7p             | 2P*   | 1/2  |   4 - 2   |    |  T6527c4,LS |                     |
          |                           |                           |        |           |      |                                   |                  |       |      |                    |       |      |           |    |             |                     |
S III     |                299.7895   |                299.7874   |      1 | 9.63e+06  | E'   |   173193.14     -    206540.39    | 3s2.3p.4p        | 3P    | 2    | 3s2.3p.4d          | 3D*   | 1    |   5 - 3   |    |  T6066c4,LS |             L11011  |
S II      |                299.8253   |                299.8254   |     15 |           |      |   125485.29     -    158828.31    | 3s2.3p2.(3P).4p  | 2S*   | 1/2  | 3s2.3p2.(3P).4d    | 2P    | 3/2  |   2 - 4   |    |             |              L5883  |
