[skip navigation]
[ASD Home][Lines Query][Levels Query][List of Spectra][Ground States and Ionization Energies][Bibliography][Help]	NIST Physical Measurement Laboratory
NIST Atomic Spectra Database Lines Data
V (all spectra): 1310 Lines of Data Found 

Example of how to reference these results:
Kramida, A., Ralchenko, Yu., Reader, J., and NIST ASD Team (2015). NIST Atomic Spectra Database (ver. 5.3), [Online]. Available: http://physics.nist.gov/asd [2016, September 1]. National Institute of Standards and Technology, Gaithersburg, MD. 
BibTex Citation (new window)
 
Wavelength range: 200 - 800 nm
Wavelength in: vacuum below 200 nm, air between 200 and 2000 nm, vacuum above 2000 nm 
Highest relative intensity: 12000
Query NIST Bibliographic Databases for
V (new window)
V Energy Levels
V Line Wavelengths and Classification
V Transition Probabilities
---------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
Spectrum  |                Observed  |                  Ritz    |  Rel. |    Aki    | Acc. |          Ei           Ek          |             Lower level             |              Upper level               |  gi   gk  |Type|         TP  |          Line  |
          |               Wavelength |               Wavelength |  Int. |    s^-1   |      |        (cm-1)       (cm-1)        |-------------------------------------|----------------------------------------|           |    |        Ref. |          Ref.  |
          |                Air (nm)  |                Air (nm)  |  (?)  |           |      |                                   | Conf.                | Term  | J    | Conf.                  | Term   | J    |           |    |             |                |
V IV      |                331.8788  |                331.88+   |     5 | 1.2e+08   | D    |   226617.1      -    256739.9     | 3p6.3d.4d            | 3P    | 1    | 3p6.3d.5p              | 3P*    | 0    |   3 - 1   |    |       T2757 |        L11926  |
V IV      |                332.8527  |                332.85+   |    30 | 1.7e+08   | D    |   256251.7      -    286286.5     | 3p6.3d.5p            | 3F*   | 4    | 3p6.3d.5d              | 3F     | 4    |   9 - 9   |    |       T2757 |        L11926  |
          |                          |                          |       |           |      |                                   |                      |       |      |                        |        |      |           |    |             |                |
V I       |                332.986   |                332.9852  |   110 | 7.7e+07   | C    |     9824.61     -     39847.34    | 3d3.4s2              | a 4P  | 5/2  | 3d4.(a 3P).4p          | x 4S*  | 3/2  |   6 - 4   |    |       T284n |         L3475  |
V IV      |                333.3986  |                333.40+   |    15 | 3.9e+07   | D    |   226796.3      -    256781.8     | 3p6.3d.4d            | 3P    | 2    | 3p6.3d.5p              | 3P*    | 1    |   5 - 3   |    |       T2757 |        L11926  |
V IV      |                333.479   |                333.48+   |    60 | 2.1e+08   | D    |   227712.5      -    257690.8     | 3p6.3d.4d            | 1G    | 4    | 3p6.3d.5p              | 1F*    | 3    |   9 - 7   |    |       T2757 |          L147  |
V XXIII   |                          |                333.5     |       | 5.55e+06  | A    |(51948740)       - (51978720)      | 3s                   | 2S    | 1/2  | 3p                     | 2P*    | 3/2  |   2 - 4   |    | T7228extrap |        L11926  |
V II      |                          |                333.7828  |       | 5.3e+07   | D    |    25191.04     -     55142.03    | 3d4                  | b 1D  | 2    | 3d3.(a 2D).4p          | y 1F*  | 3    |   5 - 7   |    |      T4961n |                |
          |                          |                          |       |           |      |                                   |                      |       |      |                        |        |      |           |    |             |                |
V I       |                          |                335.6348  |       | 3.1e+07   | C    |     9637.03     -     39422.76    | 3d3.4s2              | a 4P  | 3/2  | 3d4.(a 3P).4p          | w 4P*  | 5/2  |   4 - 6   |    |       T284n |                |
V V       |                336.3517  |                336.354+  |     6 |           |      |   387977.07     -    417699.10    | 3p6.5d               | 2D    | 3/2  | 3p6.5f                 | 2F*    | 5/2  |   4 - 6   |    |             |        L11926  |
V I       |                336.555   |                336.5550  |   110 | 4.8e+07   | C    |     9544.63     -     39248.92    | 3d3.4s2              | a 4P  | 1/2  | 3d4.(a 3P).4p          | w 4P*  | 3/2  |   2 - 4   |    |       T284n |         L3475  |
V V       |                337.1089  |                337.110+  |     1 |           |      |   388043.69     -    417699.10    | 3p6.5d               | 2D    | 5/2  | 3p6.5f                 | 2F*    | 5/2  |   6 - 6   |    |             |        L11926  |
V I       |                          |                337.6052  |       | 3.2e+07   | C    |     9637.03     -     39248.92    | 3d3.4s2              | a 4P  | 3/2  | 3d4.(a 3P).4p          | w 4P*  | 3/2  |   4 - 4   |    |       T284n |                |
          |                          |                          |       |           |      |                                   |                      |       |      |                        |        |      |           |    |             |                |
V I       |                          |                337.7389  |       | 9.0e+07   | C    |     9637.03     -     39237.20    | 3d3.4s2              | a 4P  | 3/2  | 3d4.(a 3P).4p          | w 4P*  | 1/2  |   4 - 2   |    |       T284n |                |
V I       |                337.762   |                337.7620  |   110 | 6.0e+07   | C    |     9824.61     -     39422.76    | 3d3.4s2              | a 4P  | 5/2  | 3d4.(a 3P).4p          | w 4P*  | 5/2  |   6 - 6   |    |       T284n |         L3475  |
V IV      |                338.5336  |                338.53+   |     1 | 2.2e+07   | D    |   257690.8      -    287221.4     | 3p6.3d.5p            | 1F*   | 3    | 3p6.3d.5d              | 1D     | 2    |   7 - 5   |    |       T2757 |        L11926  |
V I       |                          |                339.7575  |       | 2.3e+07   | C    |     9824.61     -     39248.92    | 3d3.4s2              | a 4P  | 5/2  | 3d4.(a 3P).4p          | w 4P*  | 3/2  |   6 - 4   |    |       T284n |                |
V I       |                340.040   |                340.0393  |   170 | 2.5e+07   | C    |     8715.76     -     38115.69    | 3d4.(5D).4s          | a 4D  | 7/2  | 3d4.(a 3P).4p          | t 4D*  | 7/2  |   8 - 8   |    |       T284n |         L3475  |
          |                          |                          |       |           |      |                                   |                      |       |      |                        |        |      |           |    |             |                |
V I       |                          |                340.2564  |       | 1.8e+07   | C    |     8578.53     -     37959.70    | 3d4.(5D).4s          | a 4D  | 5/2  | 3d4.(a 3P).4p          | t 4D*  | 5/2  |   6 - 6   |    |       T284n |                |
V I       |                          |                340.5151  |       | 1.3e+07   | C    |     8476.23     -     37835.08    | 3d4.(5D).4s          | a 4D  | 3/2  | 3d4.(a 3P).4p          | t 4D*  | 3/2  |   4 - 4   |    |       T284n |                |
V I       |                          |                340.6839  |       | 1.9e+07   | C    |     8413.00     -     37757.30    | 3d4.(5D).4s          | a 4D  | 1/2  | 3d4.(a 3P).4p          | t 4D*  | 1/2  |   2 - 2   |    |       T284n |                |
V I       |                          |                341.7058  |       | 1.3e+07   | C    |     8578.53     -     37835.08    | 3d4.(5D).4s          | a 4D  | 5/2  | 3d4.(a 3P).4p          | t 4D*  | 3/2  |   6 - 4   |    |       T284n |                |
V IV      |                          |                342.099   |       | 3.9e-01   | E    |    13239.2      -     42462.1     | 3p6.3d2              | 3P    | 1    | 3p6.3d2                | 1S     | 0    |   3 - 1   | M1 |       T1610 |                |
          |                          |                          |       |           |      |                                   |                      |       |      |                        |        |      |           |    |             |                |
V I       |                342.507   |                          |   110 |           |      |                                   |                      |       |      |                        |        |      |           |    |             |         L3475  |
V IV      |                343.352   |                343.35+   |       | 5.7e+07   | D    |   254824.1      -    283940.4     | 3p6.3d.5p            | 3D*   | 1    | 3p6.3d.5d              | 3D     | 2    |   3 - 5   |    |       T2757 |        L11926  |
V XVII    |                          |                343.78    |       | 1.71e+02  | C    |   211420        -    240500       | 2s2.2p3              | 2P*   | 1/2  | 2s2.2p3                | 2P*    | 3/2  |   2 - 4   | M1 |       T3941 |                |
V XVII    |                          |                343.78    |       | 8.7e-04   | E    |   211420        -    240500       | 2s2.2p3              | 2P*   | 1/2  | 2s2.2p3                | 2P*    | 3/2  |   2 - 4   | E2 |       T3941 |                |
V IV      |                          |                344.684   |       | 9.6e-02   | E    |    13458.3      -     42462.1     | 3p6.3d2              | 3P    | 2    | 3p6.3d2                | 1S     | 0    |   5 - 1   | E2 |       T1610 |                |
          |                          |                          |       |           |      |                                   |                      |       |      |                        |        |      |           |    |             |                |
V IV      |                344.8410  |                344.84+   |    50 | 3.0e+08   | D    |   254468.8      -    283459.4     | 3p6.3d.5p            | 1D*   | 2    | 3p6.3d.5d              | 1F     | 3    |   5 - 7   |    |       T2757 |   L147,L11926  |
