[skip navigation]
[ASD Home][Lines Query][Levels Query][List of Spectra][Ground States and Ionization Energies][Bibliography][Help]	NIST Physical Measurement Laboratory
NIST Atomic Spectra Database Lines Data
Ti (all spectra): 4528 Lines of Data Found 

Example of how to reference these results:
Kramida, A., Ralchenko, Yu., Reader, J., and NIST ASD Team (2015). NIST Atomic Spectra Database (ver. 5.3), [Online]. Available: http://physics.nist.gov/asd [2016, September 1]. National Institute of Standards and Technology, Gaithersburg, MD. 
BibTex Citation (new window)
 
Wavelength range: 200 - 800 nm
Wavelength in: vacuum below 200 nm, air between 200 and 2000 nm, vacuum above 2000 nm 
Highest relative intensity: 21000
Query NIST Bibliographic Databases for
Ti (new window)
Ti Energy Levels
Ti Line Wavelengths and Classification
Ti Transition Probabilities
------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
Spectrum  |                    Observed  |                      Ritz    |   Rel. |    Aki    | Acc. |            Ei           Ek            |                Lower level                |                Upper level                |  gi   gk  |   Type|          TP  |           Line  |
          |                   Wavelength |                   Wavelength |   Int. |    s^-1   |      |          (cm-1)       (cm-1)          |-------------------------------------------|-------------------------------------------|           |       |         Ref. |           Ref.  |
          |                    Air (nm)  |                    Air (nm)  |   (?)  |           |      |                                       | Conf.                 | Term       | J    | Conf.                 | Term       | J    |           |       |              |                 |
Ti III    |                  524.749     |                  524.749+    |     11 | 5.0e+07   | D    |   148978.72       -    168030.15      | 3p6.3d.5p             | 3P*        | 1    | 3p6.3d.5d             | 3D         | 2    |   3 - 5   |       |        T1216 |          L3593  |
Ti I      |                  524.8386    |                  524.83837   |     23 |           |      |    15156.802      -     34204.985     | 3d3.(2G).4s           | a 3G       | 4    | 3d2.(1G).4s.4p.(3P*)  | v 3F*      | 4    |   9 - 9   |       |              |         L10989  |
Ti I      |                  525.0924    |                  525.09204   |    110 |           |      |     6661.006      -     25699.987     | 3d3.(4F).4s           | a 5F       | 3    | 3d2.(3P).4s.4p.(3P*)  | 5D*        | 2    |   7 - 5   |       |              |         L10989  |
          |                              |                              |        |           |      |                                       |                       |            |      |                       |            |      |           |       |              |                 |
Ti I      |                  525.1478    |                  525.14778   |     72 |           |      |     6598.765      -     25635.725     | 3d3.(4F).4s           | a 5F       | 2    | 3d2.(3P).4s.4p.(3P*)  | 5D*        | 1    |   5 - 3   |       |              |         L10989  |
Ti I      |                  525.2099    |                  525.20997   |    790 | 1.42e+05  | A    |      386.874      -     19421.580     | 3d2.4s2               | a 3F       | 4    | 3d2.(3F).4s.4p.(3P*)  | z 3F*      | 3    |   9 - 7   |       |        T7574 |         L10989  |
Ti I      |                  525.2378    |                  525.23765   |      3 |           |      |    18818.099      -     37851.802     | 3d3.(4P).4s           | c 3P       | 0    | 3d2.(3P).4s.4p.(1P*)  | u 3D*      | 1    |   1 - 3   |       |              |         L10989  |
Ti I      |                  525.3665    |                  525.36674   |     23 |           |      |    18061.387      -     37090.413     | 3d3.(2P).4s           | b 3P       | 1    | 3d3.(2D2).4p          | w 3P*      | 0    |   3 - 1   |       |              |         L10989  |
Ti I      |                  525.4030    |                  525.40327   |      5 |           |      |    18145.286      -     37172.989     | 3d3.(2P).4s           | b 3P       | 2    | 3d3.(2D2).4p          | w 3P*      | 1    |   5 - 3   |       |              |         L10989  |
          |                              |                              |        |           |      |                                       |                       |            |      |                       |            |      |           |       |              |                 |
Ti I      |                  525.4495    |                  525.44975   |      6 |           |      |    18825.782      -     37851.802     | 3d3.(4P).4s           | c 3P       | 1    | 3d2.(3P).4s.4p.(1P*)  | u 3D*      | 1    |   3 - 3   |       |              |         L10989  |
Ti I      |                  525.5806    |                  525.58058   |    180 | 8.52e+06  | B+   |    17075.258      -     36096.542     | 3d2.(3F).4s.4p.(3P*)  | z 5F*      | 4    | 3d2.4s.(4F).5s        | e 5F       | 3    |   9 - 7   |       |        T6897 |         L10989  |
Ti I      |                  525.6696    |                  525.66926   |     19 |           |      |     6556.833      -     25574.908     | 3d3.(4F).4s           | a 5F       | 1    | 3d2.(1D).4s.4p.(3P*)  | 3P*        | 0    |   3 - 1   |       |              |         L10989  |
Ti III    |                  525.677     |                  525.676+    |      8 |           |      |   129093.28       -    148111.10      | 3p6.3d.4d             | 3G         | 3    | 3p6.3d.5p             | 3F*        | 3    |   7 - 7   |       |              |         L11926  |
Ti III    |                  525.733     |                  525.733+    |      8 | 8.2e+06   | D    |   128546.38       -    147562.14      | 3p6.3d.4d             | 3D         | 2    | 3p6.3d.5p             | 3D*        | 1    |   5 - 3   |       |        T1216 |         L11926  |
          |                              |                              |        |           |      |                                       |                       |            |      |                       |            |      |           |       |              |                 |
Ti I      |                  525.7580    |                  525.75795   |     43 |           |      |    20062.886      -     39077.753     | 3d3.(2P).4s           | a 1P       | 1    | 3d3.(2D2).4p          | x 1P*      | 1    |   3 - 3   |       |              |         L10989  |
Ti I      |                  525.9973    |                  525.99729   |    110 | 2.3e+07   | D    |    22081.189      -     41087.404     | 3d2.(3F).4s.4p.(3P*)  | z 1D*      | 2    | 3d2.4s.(2F).5s        | e 1F       | 3    |   5 - 7   |       |       T4401n |         L10989  |
Ti II     |                  526.21413   |                  526.21419   |     45 |           |      |    12758.2597     -     31756.6406    | 3d3                   | b 2D2      | 5/2  | 3d2.(3F).4p           | z 2D*      | 3/2  |   6 - 4   |       |              |            u37  |
Ti I      |                  526.3483    |                  526.34833   |    130 | 4.95e+06  | B+   |    17215.390      -     36208.929     | 3d2.(3F).4s.4p.(3P*)  | z 5F*      | 5    | 3d2.4s.(4F).5s        | e 5F       | 4    |  11 - 9   |       |        T6897 |         L10989  |
Ti I      |                  526.5963    |                  526.59639   |    450 |           |      |    15220.393      -     34204.985     | 3d3.(2G).4s           | a 3G       | 5    | 3d2.(1G).4s.4p.(3P*)  | v 3F*      | 4    |  11 - 9   |       |              |         L10989  |
          |                              |                              |        |           |      |                                       |                       |            |      |                       |            |      |           |       |              |                 |
Ti I      |                              |                  526.64902   |      0 | 2.8e+03   | D    |     6661.006      -     25643.701     | 3d3.(4F).4s           | a 5F       | 3    | 3d3.(4F).4p           | y 3D*      | 3    |   7 - 7   |       |        T3297 |                 |
Ti I      |                  526.7109    |                  526.71123   |      2 |           |      |     6556.833      -     25537.286     | 3d3.(4F).4s           | a 5F       | 1    | 3d2.(1D).4s.4p.(3P*)  | 3P*        | 1    |   3 - 3   |       |              |         L10989  |
Ti I      |                  526.8332    |                  526.83347   |      6 |           |      |    30060.340      -     49036.389     | 3d3.(4F).4p           | x 5D*      | 4    | 3d2.4p2               | h 5D       | 4    |   9 - 9   |       |              |         L10989  |
Ti II     |                  526.86076   |                  526.86082   |     22 | 9.6e+05   | D    |    20951.7551     -     39926.8192    | 3d3                   | b 2F       | 5/2  | 3d2.(1D).4p           | y 2F*      | 5/2  |   6 - 6   |       |        T2437 |            u37  |
Ti I      |                  526.9879    |                  526.98771   |     23 |           |      |    15108.111      -     34078.606     | 3d3.(2G).4s           | a 3G       | 3    | 3d2.(1G).4s.4p.(3P*)  | v 3F*      | 3    |   7 - 7   |       |              |         L10989  |
          |                              |                              |        |           |      |                                       |                       |            |      |                       |            |      |           |       |              |                 |
Ti I      |                  527.1609    |                  527.16106   |     40 |           |      |    22404.739      -     41368.996     | 3d2.(3F).4s.4p.(3P*)  | z 1F*      | 3    | 3d2.4s.(2F).5s        | 3F         | 3    |   7 - 7   |       |              |         L10989  |
Ti III    |                  527.812     |                  527.812+    |     17 | 7.9e+07   | D    |   129469.37       -    148410.24      | 3p6.3d.4d             | 3G         | 5    | 3p6.3d.5p             | 3F*        | 4    |  11 - 9   |       |        T1216 |          L3593  |
Ti III    |                              |                  527.8334    |        | 9.4e+07   | D    |   149403.52       -    168343.62      | 3p6.3d.5p             | 1P*        | 1    | 3p6.3d.5d             | 1P         | 1    |   3 - 3   |       |        T1216 |                 |
Ti III    |                  527.870     |                  527.870+    |     10 |           |      |   149267.99       -    168206.79      | 3p6.3d.5p             | 3P*        | 2    | 3p6.3d.5d             | 3D         | 3    |   5 - 7   |       |              |   L3593,L11926  |
Ti I      |                  527.8768    |                  527.87744   |      2 |           |      |     6598.765      -     25537.286     | 3d3.(4F).4s           | a 5F       | 2    | 3d2.(1D).4s.4p.(3P*)  | 3P*        | 1    |   5 - 3   |       |              |         L10989  |
          |                              |                              |        |           |      |                                       |                       |            |      |                       |            |      |           |       |              |                 |
