[skip navigation]
[ASD Home][Lines Query][Levels Query][List of Spectra][Ground States and Ionization Energies][Bibliography][Help]	NIST Physical Measurement Laboratory
NIST Atomic Spectra Database Lines Data
Al (all spectra): 1038 Lines of Data Found 

Example of how to reference these results:
Kramida, A., Ralchenko, Yu., Reader, J., and NIST ASD Team (2015). NIST Atomic Spectra Database (ver. 5.3), [Online]. Available: http://physics.nist.gov/asd [2016, September 1]. National Institute of Standards and Technology, Gaithersburg, MD. 
BibTex Citation (new window)
 
Wavelength range: 200 - 800 nm
Wavelength in: vacuum below 200 nm, air between 200 and 2000 nm, vacuum above 2000 nm 
Highest relative intensity: 4000
Query NIST Bibliographic Databases for
Al (new window)
Al Energy Levels
Al Line Wavelengths and Classification
Al Transition Probabilities
------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
Spectrum  |                  Observed  |                    Ritz    |   Rel. |    Aki    | Acc. |           Ei           Ek           |              Lower level              |              Upper level               |  gi   gk  |Type|                 TP  |        Line  |
          |                 Wavelength |                 Wavelength |   Int. |    s^-1   |      |         (cm-1)       (cm-1)         |---------------------------------------|----------------------------------------|           |    |                Ref. |        Ref.  |
          |                  Air (nm)  |                  Air (nm)  |   (?)  |           |      |                                     | Conf.                 | Term    | J   | Conf.                 | Term    | J    |           |    |                     |              |
Al II     |                 358.7195   |                 358.718+   |     10 |           |      |    95549.42      -    123418.48     | 3s.3d                 | 3D      | 3   | 3s.4f                 | 3F*     | 2    |   7 - 5   |    |                     |    L3515c14  |
Al II     |                 358.7309   |                 358.733+   |     30 |           |      |    95550.51      -    123418.48     | 3s.3d                 | 3D      | 2   | 3s.4f                 | 3F*     | 2    |   5 - 5   |    |                     |    L3515c14  |
Al II     |                 358.7330   |                 358.7325   |  80hfs | 3.66e+07  | B    |    95550.51      -    123418.48     | 3s.3d                 | 3D      | 2   | 3s.4f                 | 3F*     | 2    |   5 - 5   |    |          T6298c4,LS |   L3515c150  |
Al II     |                 358.7342   |                 358.733+   |     50 |           |      |    95550.51      -    123418.48     | 3s.3d                 | 3D      | 2   | 3s.4f                 | 3F*     | 2    |   5 - 5   |    |                     |    L3515c14  |
Al II     |                 358.7450   |                 358.7445   |     70 | 1.97e+08  | B+   |    95551.44      -    123418.48     | 3s.3d                 | 3D      | 1   | 3s.4f                 | 3F*     | 2    |   3 - 5   |    |          T6298c4,LS |       L4575  |
          |                            |                            |        |           |      |                                     |                       |         |     |                       |         |      |           |    |                     |              |
Al II     |                 359.750    |                 359.7455   |      4 |           |      |   121483.50      -    149273.0      | 3s.4d                 | 3D      | 3   | 3s.13f                | 3F*     | 4    |   7 - 9   |    |                     |       L3471  |
Al III    |                 360.1628   |                 360.1630   |     14 | 1.31e+08  | A+   |   115956.21      -    143713.50     | 2p6.3d                | 2D      | 5/2 | 2p6.4p                | 2P*     | 3/2  |   6 - 4   |    |                 c32 |        L277  |
Al III    |                 360.1926   |                 360.1927   |     11 | 1.46e+07  | A+   |   115958.50      -    143713.50     | 2p6.3d                | 2D      | 3/2 | 2p6.4p                | 2P*     | 3/2  |   4 - 4   |    |                 c32 |        L277  |
Al VI     |                            |                 360.39     |        | 8.64e+02  | C    |  1003265         -   1031005        | 2s2.2p3.(2P*).3s      | 1P*     | 1   | 2s2.2p3.(2D*).3p      | 3D      | 2    |   3 - 5   |    |             T7370c8 |              |
Al III    |                 361.2356   |                 361.2355   |     13 | 1.45e+08  | A+   |   115958.50      -    143633.38     | 2p6.3d                | 2D      | 3/2 | 2p6.4p                | 2P*     | 1/2  |   4 - 2   |    |                 c32 |        L277  |
          |                            |                            |        |           |      |                                     |                       |         |     |                       |         |      |           |    |                     |              |
Al VI     |                            |                 361.65     |        | 5.42e+05  | B    |  1003265         -   1030908        | 2s2.2p3.(2P*).3s      | 1P*     | 1   | 2s2.2p3.(2D*).3p      | 3D      | 1    |   3 - 3   |    |             T7370c8 |              |
Al IV     |                 363.886    |                 363.887    |     50 |           |      |   827799.5       -    855272.7      | 2s2.2p5.(2P*<3/2>).4p | 2[1/2]  | 0   | 2s2.2p5.(2P*<3/2>).4d | 2[3/2]* | 1    |   1 - 3   |    |                     |       L2829  |
Al II     |                 364.9184   |                 364.920+   |     10 |           |      |   105427.52      -    132822.95     | 3s.4p                 | 3P*     | 0   | 3s.5d                 | 3D      | 1    |   1 - 3   |    |                     |    L3515c14  |
Al II     |                 364.9200   |                 364.9204   |  15hfs | 1.26e+07  | C+   |   105427.52      -    132822.95     | 3s.4p                 | 3P*     | 0   | 3s.5d                 | 3D      | 1    |   1 - 3   |    |          T6298c4,LS |   L3515c150  |
Al II     |                 364.9232   |                 364.920+   |      5 |           |      |   105427.52      -    132822.95     | 3s.4p                 | 3P*     | 0   | 3s.5d                 | 3D      | 1    |   1 - 3   |    |                     |    L3515c14  |
          |                            |                            |        |           |      |                                     |                       |         |     |                       |         |      |           |    |                     |              |
Al II     |                 365.1065   |                 365.109+   |     40 |           |      |   105441.50      -    132822.80     | 3s.4p                 | 3P*     | 1   | 3s.5d                 | 3D      | 2    |   3 - 5   |    |                     |    L3515c14  |
Al II     |                            |                 365.1067   |        | 9.45e+06  | C+   |   105441.50      -    132822.95     | 3s.4p                 | 3P*     | 1   | 3s.5d                 | 3D      | 1    |   3 - 3   |    |          T6298c4,LS |              |
Al II     |                 365.1078   |                 365.1087   |  70hfs | 1.70e+07  | C+   |   105441.50      -    132822.80     | 3s.4p                 | 3P*     | 1   | 3s.5d                 | 3D      | 2    |   3 - 5   |    |          T6298c4,LS |   L3515c150  |
Al II     |                 365.1096   |                 365.109+   |     30 |           |      |   105441.50      -    132822.80     | 3s.4p                 | 3P*     | 1   | 3s.5d                 | 3D      | 2    |   3 - 5   |    |                     |    L3515c14  |
Al III    |                            |                 365.2052   |        |           |      |   189876.10      -    217250.17     | 2p6.5f                | 2F*     | 5/2 | 2p6.9g                | 2G      | 7/2  |   6 - 8   |    |                     |              |
          |                            |                            |        |           |      |                                     |                       |         |     |                       |         |      |           |    |                     |              |
Al III    |                            |                 365.2094   |        |           |      |   189876.42      -    217250.17     | 2p6.5f                | 2F*     | 7/2 | 2p6.9g                | 2G      | 9/2  |   8 - 10  |    |                     |              |
Al II     |                 365.4981   |                 365.500+   |     35 |           |      |   105470.93      -    132822.89     | 3s.4p                 | 3P*     | 2   | 3s.5d                 | 3D      | 3    |   5 - 7   |    |                     |    L3515c14  |
Al II     |                 365.4991   |                 365.5004   |  85hfs | 2.26e+07  | B    |   105470.93      -    132822.89     | 3s.4p                 | 3P*     | 2   | 3s.5d                 | 3D      | 3    |   5 - 7   |    |          T6298c4,LS |   L3515c150  |
Al II     |                            |                 365.4996   |        | 6.28e+05  | C    |   105470.93      -    132822.95     | 3s.4p                 | 3P*     | 2   | 3s.5d                 | 3D      | 1    |   5 - 3   |    |          T6298c4,LS |              |
Al II     |                 365.4998   |                 365.500+   |     50 |           |      |   105470.93      -    132822.89     | 3s.4p                 | 3P*     | 2   | 3s.5d                 | 3D      | 3    |   5 - 7   |    |                     |    L3515c14  |
          |                            |                            |        |           |      |                                     |                       |         |     |                       |         |      |           |    |                     |              |
Al II     |                            |                 365.5016   |        | 5.64e+06  | C+   |   105470.93      -    132822.80     | 3s.4p                 | 3P*     | 2   | 3s.5d                 | 3D      | 2    |   5 - 5   |    |          T6298c4,LS |              |
Al II     |                 365.6319   |                 365.6309   |      2 |           |      |   121483.50      -    148825.7      | 3s.4d                 | 3D      | 3   | 3s.12f                | 3F*     | 4    |   7 - 9   |    |                     |       L3471  |
Al III    |                 365.83     |                 365.8790   |    1d* |           |      |   189928.49      -    217252.15     | 2p6.5g                | 2G      | 7/2 | 2p6.9h                | 2H*     | 9/2  |   8 - 10  |    |                     |       L3473  |
Al III    |                 365.83     |                 365.8815   |      * |           |      |   189928.68      -    217252.15     | 2p6.5g                | 2G      | 9/2 | 2p6.9h                | 2H*     | 11/2 |  10 - 12  |    |                     |       L3473  |
Al III    |                            |                 366.0510   |        |           |      |   189928.49      -    217239.31     | 2p6.5g                | 2G      | 7/2 | 2p6.9f                | 2F*     | 5/2  |   8 - 6   |    |                     |              |
          |                            |                            |        |           |      |                                     |                       |         |     |                       |         |      |           |    |                     |              |
